trade_date,ts_code,open,high,low,close,volume,pe,roe,revenue_growth,momentum_20d,vol_ma5,vol_ma20,volume_ratio,ma20,ma_slope,factor_score,factor_rank
2020-03-24,000001.SZ,7.904020738922092,7.9238690089007475,7.793933553281592,7.885814957031561,71001235,14.684778779100894,0.08801708251996897,0.3123042155657014,-0.045610823067124606,63486410.6,51621700.95,1.22983957195622,7.824681866795464,-0.009544204221271224,-0.07581137490898279,0.4332
2020-03-25,000001.SZ,7.710443699767353,7.786664163681407,7.576929577030142,7.676793209344307,78309808,19.891643523956585,0.1803548957638207,0.2236548026266251,-0.06850331611985827,72033192.0,52377137.25,1.3752792875292168,7.796453865498888,-0.009705279861115912,0.1323326089693183,0.6064
2020-03-26,000001.SZ,7.433099928765615,7.480096701261741,7.357689038968754,7.456869964511502,47276888,12.17530910356068,0.05585242183346644,0.19901476057666265,-0.08871452324574725,63160083.6,54650522.75,1.1557086816703872,7.760157190050743,-0.012965141725589047,-0.4222400900698087,0.184
2020-03-27,000001.SZ,7.575758089706072,7.66240435079637,7.526916731479929,7.60874227145929,66257895,12.11118871687602,0.10838599421461469,-0.0611774818960893,-0.03608487026066587,61634034.4,55157965.0,1.1174095055899904,7.745915247516511,-0.01436854848500746,-0.42639721779483003,0.1828
2020-03-30,000001.SZ,7.886821530383724,7.979657574737049,7.76096294706851,7.86785051812924,91856279,20.68440719529735,0.15903470144652398,-0.013421558634832353,0.014227121178995938,70940421.0,55998630.45,1.2668242139125385,7.751433580659167,-0.011741107616420443,-0.1765571688004625,0.354
2020-03-31,000001.SZ,7.861787841935655,7.909956138829771,7.814224286900348,7.855937280873127,51794649,23.080396870997504,0.10546684120991086,0.42983463753954043,0.02393294736122864,67099103.8,55368809.25,1.2118574466182872,7.76061463757802,-0.008187838216057952,0.057854532469339935,0.5392
2020-04-01,000001.SZ,8.081077507796161,8.133595303405235,7.9397683201361025,8.053548162626218,11539669,10.648799266988334,0.16019905666905082,0.14609858902508197,0.0225890770347561,53745076.0,53843754.75,0.9981673129881419,7.769509814728563,-0.00345593666494437,0.1996813297722139,0.6596
2020-04-02,000001.SZ,8.097991708839563,8.180634632195419,8.063322293851865,8.12726837455041,63670767,10.701377841892914,0.07294246443743664,0.2685994859508746,0.02304071446735345,57023851.8,56010302.05,1.0180957736863339,7.778661848825029,0.002384572673091112,0.00735944452158825,0.4972
2020-04-03,000001.SZ,8.02540875061668,8.040502829983922,7.9934102868143535,8.001782103698204,87708216,20.43665921212991,0.2385610975979245,0.21693993962897498,0.05145647332328296,61313916.0,55436936.6,1.1060119797456485,7.7982415222496595,0.006755337885981261,0.5673288314409167,0.8872
2020-04-06,000001.SZ,8.050887347004045,8.194294274520834,8.045875291743021,8.074980883872888,48108178,13.942106550240203,0.10818136146597734,0.12732942773074088,0.05241836652054688,52564295.8,56078572.05,0.9373329933068436,7.818351267626713,0.008632943347991029,-0.019714522457348192,0.472
2020-04-07,000001.SZ,8.359041124112306,8.443703015623528,8.33368237684897,8.387251144895089,18292909,16.632780249304517,0.23460016787797672,0.13268992556655865,0.10320642425958737,45863947.8,52473529.35,0.8740396990277918,7.857583191090751,0.012494957943562257,0.5651857875462208,0.8856
2020-04-08,000001.SZ,8.353839853355135,8.495283527420444,8.29218948358744,8.38198103048541,20413938,16.816465848246715,0.11516708790082908,0.23327900354520362,0.12067625389448722,47638801.6,52024322.85,0.9157024828051173,7.902712463146733,0.017144279574196508,0.233716879329052,0.6872
2020-04-09,000001.SZ,8.73920732196353,8.748560463340985,8.65721876128522,8.71180219458281,59149762,11.92816290426816,0.20636803823459754,-0.015314919114553835,0.14715711611258264,46734600.6,51625068.2,0.9052695178812373,7.958589886957799,0.02313097569088285,0.5494779961567386,0.8784
2020-04-10,000001.SZ,8.185598008933717,8.204651203360353,8.10981494371578,8.172097930280323,18016233,8.028921935473782,0.0992374714922506,0.1323554241526604,0.04897918651891131,32796204.0,51649374.4,0.634977758801276,7.977668564300593,0.023008654135550755,0.04319547767501372,0.526
2020-04-13,000001.SZ,8.342377257118159,8.352429362773892,8.265098894733372,8.340453496091616,51746642,26.769339819318162,0.18395378047792027,0.16818534164164342,0.046171128575063,33523896.8,53026948.0,0.6322049083420754,7.996073208637647,0.02273138350112558,0.002818609133821315,0.4932
2020-04-14,000001.SZ,8.348547916133832,8.444984812263357,8.250243912588777,8.360350182011357,78337555,23.730043315749143,0.11474324276455344,0.4910757342056745,0.0701909109033545,45532826.0,55495572.05,0.8204767392788773,8.023489840042743,0.021114208391723288,0.26087869820661785,0.706
2020-04-15,000001.SZ,8.332694351847877,8.352512766233962,8.27990133108374,8.301381495950192,57043692,23.19184827854244,0.15183182584193178,0.11087286157143061,0.070458594859649,52858776.8,56568961.6,0.9344130651321695,8.050810078228846,0.018740099146052236,0.03567024657116971,0.5192
2020-04-16,000001.SZ,8.313195412459537,8.431174855452825,8.249718524678261,8.322146287959683,35020414,20.023113038493033,0.18476282915273617,0.28674733752852133,0.06419391382939099,48032907.2,53737860.8,0.8938373520071347,8.07591035059192,0.014741363143536468,0.40044406140211675,0.8012
2020-04-17,000001.SZ,7.953570874766521,7.988923478130892,7.831145165130296,7.928469385134509,14907579,23.421332400718647,0.1677765010405921,-0.017550700104119105,-0.0103459442741074,47411176.4,50788832.7,0.9334960832836782,8.071766099276878,0.011795117109447695,-0.2376237851825202,0.3044
2020-04-20,000001.SZ,7.883067326908202,8.002673904712147,7.810161983359485,7.887868285151821,73562038,28.585144306047766,0.16525611865673887,-0.06071117090186853,-0.00403202384077872,51774255.6,52200717.3,0.9918303478944724,8.070169457931978,0.009266579652408735,-0.4015148512841072,0.1956
2020-04-21,000001.SZ,7.949395297713474,7.987821571692663,7.885947601567689,7.959189523795134,7124152,22.644822197044405,0.06313616713152347,0.4229252084007382,0.009304626999666832,37531575.0,49006863.15,0.7658432429172933,8.073838186270155,0.006275118088408416,-0.25690740964617226,0.2896
2020-04-22,000001.SZ,8.251725361298664,8.363445299913327,8.226620289367311,8.254806072617523,2164795,13.8320108424039,0.09981536643431838,0.33844094144341186,0.07529353045092457,26555795.6,45199612.5,0.5875226386066916,8.102738829433816,0.006450127465482902,0.04892910759540942,0.5316
2020-04-23,000001.SZ,8.136462590181992,8.24944679673505,8.114098409565559,8.152655567983196,44332370,20.552321138299753,0.16436785797130832,0.0904995725567414,0.09330799742828488,28418186.8,45052386.6,0.630780940692718,8.137528109607402,0.007629822068414338,-0.05279350787088168,0.4488
2020-04-24,000001.SZ,8.014499380805349,8.088984532773688,7.9608882942437145,7.994703744416871,54009395,17.731136874056624,0.05366344144314501,0.2027468017383374,0.050726054213366956,36238550.0,44439961.6,0.8154496245109266,8.15682618325528,0.010537976811050287,-0.3098026898776713,0.2512
2020-04-27,000001.SZ,7.899182795502225,8.000287699244362,7.781703292522919,7.898967912761718,81875917,20.24122088446729,0.10012885102319594,-0.018553489328896874,0.0039550058253874365,37901325.8,43940943.5,0.8625514788957592,8.158382052986905,0.010930699226919582,-0.47589249542581163,0.1592
2020-04-28,000001.SZ,8.058552749834949,8.17435972783762,8.006064067026742,8.080190474132632,70518245,19.38743050308215,0.09583704788623935,0.32429617638851616,0.028545695471054122,50580144.4,44877123.3,1.1270808082299697,8.16959471264988,0.01186009976550717,0.09427924699873133,0.5732
2020-04-29,000001.SZ,8.180141333084004,8.22716381004283,8.080276965546481,8.147585652480922,41580924,26.89305627502623,0.09997122203216689,-0.05780164474753662,0.01167652914663142,58463370.2,46379186.05,1.2605518806857112,8.174296587142615,0.008831304971704146,-0.49526490401267786,0.15
2020-04-30,000001.SZ,8.035156056359758,8.067322104612533,7.925990467391026,8.044496422903066,26086627,22.339602274383473,0.15712189991333075,0.35421983416472114,-0.010184473777995806,54814221.6,44499979.05,1.2317808405799688,8.170157989560249,0.004009802425668063,0.2542028597337019,0.6996
2020-05-01,000001.SZ,8.151906153712732,8.16021615733536,8.05577066333096,8.148357310970013,12959207,12.152686514550286,0.1663920708038385,0.2281019061619919,0.018317820377046434,46604184.0,40762528.6,1.1433094462152673,8.177486749923839,0.0025329173632473445,0.38958026624240816,0.7952
2020-05-04,000001.SZ,8.203011754595101,8.283297631686265,8.134216585394672,8.169803780706005,58190864,9.386369135258159,0.23179959887456225,0.06731031805205884,0.01174280140061934,41867173.4,41266662.9,1.0145519520552266,8.182227894765495,0.0029228640708067744,0.48934056038374324,0.8472
2020-05-05,000001.SZ,8.378548335899533,8.448763192697141,8.258692600839858,8.368151911669436,64881480,17.336003350989632,0.12720620980524383,0.417544612436874,-0.0022771743561390556,40739820.4,43596091.45,0.9344833228163163,8.181272933104212,0.0014294736599662627,0.17012298563651407,0.6368
2020-05-06,000001.SZ,8.195939238760792,8.327434941755625,8.165706301367818,8.227458794602827,54274943,8.343433689670043,0.2353157834286252,0.49164312220331263,-0.018435049580830976,43278624.2,45289141.7,0.9556070743553085,8.173546821310081,-9.172236712251536e-05,0.9174244802306968,0.9736
2020-05-07,000001.SZ,8.199599039886282,8.226890196025684,8.0658328970542,8.163692497807899,21060832,15.002542488333384,0.18039086899683404,0.05260946071858277,-0.06291576467561877,42273465.2,43384695.2,0.9743865896746002,8.146141336471338,-0.0029395579766754443,-0.07809613494552796,0.4308
2020-05-08,000001.SZ,8.097965375405456,8.109006893088837,7.967694657639879,8.087636811893502,1077175,16.096472327662966,0.23253207918011115,0.3837476897515595,-0.01033530423979201,39897058.8,42537742.3,0.9379213997448097,8.141918280551996,-0.0043495600126987055,0.5709224511562959,0.8884
2020-05-11,000001.SZ,7.791762967660238,7.826131085916977,7.713933177902132,7.804648003309479,12074355,16.262955228218324,0.21669442033600966,0.3500997898258744,-0.06424176971110962,30673757.0,40554127.95,0.7563658387086585,8.11512800591289,-0.008200686868613305,0.25223915087052773,0.6992
2020-05-12,000001.SZ,7.83508843581855,7.946790321426165,7.852934638042988,7.863454110849684,86964888,29.54570053512564,0.18751648868153753,0.34831407266340164,-0.059434839491631086,35090438.6,40985494.6,0.856167259721199,8.090283202354806,-0.01112170825902059,-0.1609531531755038,0.366
2020-05-13,000001.SZ,7.939172645950491,7.971501415534212,7.885987846756235,7.915897912131903,52689101,14.685819293394301,0.12122117990379189,0.4743413668904164,-0.04643607621289858,34773270.2,40767765.05,0.8529599343341978,8.07100902316389,-0.012545079925260105,0.057236361256182935,0.5388
2020-05-14,000001.SZ,7.928373463993855,7.949014925076777,7.90646470002116,7.918865064472682,20789002,13.835004898329668,0.0982220895370437,0.19197025538119541,-0.048458800113915346,34718904.2,40056194.45,0.8667549345791634,8.050844961989542,-0.01169834533254921,-0.340307410261455,0.234
2020-05-15,000001.SZ,7.878069119692183,7.937510632531793,7.811091276757555,7.87543391350685,51426676,10.846380483485907,0.09447828710240645,0.30450082433399284,-0.006689244676544748,44788804.4,41882149.3,1.0694008103352042,8.048193188408158,-0.011511426289761761,0.012889797422315954,0.5012
2020-05-18,000001.SZ,7.638813016481068,7.623290972672057,7.506399231645921,7.608842350805206,69667106,19.24219438501748,0.24043476749125625,0.3943264181754824,-0.035374061059292194,56307354.6,41687402.7,1.350704312408506,8.034241891690828,-0.009967324503461494,0.6531393103621379,0.9188
2020-05-19,000001.SZ,7.554425019922403,7.601591893202891,7.477482104029219,7.532685898489059,33648168,11.380834736699654,0.24171476862587166,0.1877218670258158,-0.05358631353493737,45644010.6,43013603.5,1.0611529117759222,8.012916710425523,-0.009562890444522854,0.44345376609584325,0.8224
2020-05-20,000001.SZ,7.445522416942986,7.507156400840045,7.4070031059890145,7.471547694435453,81183226,21.55848368007726,0.19496627470486178,0.18885872168720355,-0.09488513373806073,51342835.6,46964525.05,1.0932259092440242,7.97375379151642,-0.012049947084478152,-0.0780896709478778,0.4312
2020-05-21,000001.SZ,7.314111292989172,7.417058192424414,7.304612700781447,7.327908126884312,50375565,11.413515136643689,0.2267591968152955,0.09119285244041078,-0.10116304242482677,57260148.2,47266684.8,1.211427212259236,7.932516419461476,-0.014697655101636009,0.21691379848578302,0.6748
2020-05-22,000001.SZ,7.282459214497723,7.339844957206671,7.2013344179386465,7.300821573638191,22725224,20.686812990702425,0.2337992326158121,0.3684954276962804,-0.08679273090804074,51519857.8,45702476.25,1.1272881040007103,7.8978223109225425,-0.01868380566487826,0.3031464159920326,0.7332
2020-05-25,000001.SZ,7.3933057227125065,7.429692712779059,7.315097252220636,7.375313917844329,73554179,26.177923261841777,0.15231123930386242,0.3117174678113339,-0.06629397671958681,52297272.4,45286389.35,1.1548121444572617,7.871639611176673,-0.020238658818863997,-0.2151838913786308,0.3196
2020-05-26,000001.SZ,7.690127421270741,7.7351506054471235,7.626505189938372,7.726167486633878,9552442,8.935541937420037,0.17581193812503443,0.17068393970062992,-0.0438136933321186,47478127.2,42238099.2,1.1240592758492314,7.853938461801734,-0.01984024723693234,0.16414607419685892,0.6316
